,researchExp,industryExp,internExp,greV,greQ,journalPubs,confPubs,univName,year,targetRank,admit
45338,0,0,0.0,166.0,164.0,0,0,Georgia Institute of Technology,,8,1
45339,0,0,0.0,162.0,164.0,0,0,Georgia Institute of Technology,2011,8,1
45340,0,0,0.0,163.0,161.0,0,0,Georgia Institute of Technology,2013,8,1
45341,0,0,0.0,163.0,166.0,0,0,Georgia Institute of Technology,2012,8,1
45342,0,0,0.0,162.0,163.0,0,0,Georgia Institute of Technology,2012,8,1
45343,0,0,0.0,157.0,170.0,0,0,Georgia Institute of Technology,,8,1
45344,0,0,0.0,165.0,166.0,0,0,Georgia Institute of Technology,2011,8,1
45345,18,24,0.0,152.0,170.0,1,1,Georgia Institute of Technology,2014,8,1
45346,0,0,0.0,168.0,166.0,0,0,Georgia Institute of Technology,2011,8,1
45347,0,0,0.0,164.0,164.0,0,0,Georgia Institute of Technology,,8,1
45348,0,0,0.0,164.0,166.0,0,0,Georgia Institute of Technology,2011,8,1
45349,0,26,3.0,145.0,168.0,0,0,Georgia Institute of Technology,2015,8,0
45350,0,0,0.0,160.0,159.0,0,0,Georgia Institute of Technology,2013,8,0
45351,0,0,0.0,151.0,161.0,0,0,Georgia Institute of Technology,2011,8,0
45352,0,0,0.0,164.0,168.0,1,0,Georgia Institute of Technology,2015,8,0
45353,0,0,0.0,150.0,163.0,0,0,Georgia Institute of Technology,2013,8,0
45354,0,0,0.0,154.0,160.0,0,0,Georgia Institute of Technology,2013,8,0
45355,0,48,8.0,150.0,170.0,0,0,Georgia Institute of Technology,2014,8,0
45356,0,0,0.0,158.0,166.0,0,0,Georgia Institute of Technology,2014,8,0
45357,0,0,0.0,91.0,99.0,0,0,Georgia Institute of Technology,2013,8,0
45358,2,7,2.0,158.0,167.0,0,0,Georgia Institute of Technology,2014,8,0
45359,0,0,0.0,162.0,166.0,0,0,Georgia Institute of Technology,2013,8,0
45360,0,0,0.0,156.0,163.0,0,0,Georgia Institute of Technology,2014,8,0
45361,0,36,3.0,155.0,164.0,0,0,Georgia Institute of Technology,2015,8,0
45362,0,0,0.0,156.0,168.0,0,0,Georgia Institute of Technology,2013,8,0
45363,0,0,0.0,150.0,167.0,0,2,Georgia Institute of Technology,2015,8,0
45364,0,0,0.0,150.0,165.0,0,0,Georgia Institute of Technology,2014,8,0
45365,0,0,0.0,162.0,160.0,0,0,Georgia Institute of Technology,2011,8,0
45366,0,63,0.0,156.0,159.0,0,0,Georgia Institute of Technology,2014,8,0
45367,0,0,0.0,156.0,158.0,0,0,Georgia Institute of Technology,2014,8,0
45368,0,0,0.0,163.0,166.0,0,0,Georgia Institute of Technology,2012,8,0
45369,0,0,0.0,150.0,166.0,0,0,Georgia Institute of Technology,2014,8,0
45370,0,0,0.0,164.0,163.0,0,0,Georgia Institute of Technology,2011,8,0
45371,12,0,12.0,151.0,168.0,1,1,Georgia Institute of Technology,2015,8,0
45373,0,0,0.0,152.0,158.0,0,0,Georgia Institute of Technology,2014,8,0
45374,0,0,0.0,154.0,161.0,0,0,Georgia Institute of Technology,2013,8,0
45375,0,0,0.0,162.0,166.0,0,0,Georgia Institute of Technology,2011,8,0
45376,0,0,0.0,157.0,166.0,0,2,Georgia Institute of Technology,2014,8,0
45377,0,0,0.0,152.0,169.0,0,0,Georgia Institute of Technology,2012,8,0
45378,0,0,0.0,156.0,159.0,0,0,Georgia Institute of Technology,2011,8,0
45380,0,0,0.0,154.0,166.0,0,0,Georgia Institute of Technology,2011,8,0
45381,0,0,0.0,164.0,161.0,0,0,Georgia Institute of Technology,2012,8,0
45382,0,0,0.0,165.0,164.0,0,0,Georgia Institute of Technology,2014,8,0
45383,0,0,0.0,167.0,164.0,0,0,Georgia Institute of Technology,2011,8,0
45384,0,0,0.0,155.0,166.0,0,0,Georgia Institute of Technology,2013,8,0
45385,0,0,0.0,166.0,166.0,0,0,Georgia Institute of Technology,2012,8,0
45386,0,0,0.0,158.0,163.0,0,0,Georgia Institute of Technology,2012,8,0
45387,0,0,0.0,160.0,162.0,0,0,Georgia Institute of Technology,2013,8,0
45388,0,0,0.0,162.0,166.0,0,0,Georgia Institute of Technology,2012,8,0
45389,0,0,0.0,152.0,163.0,0,0,Georgia Institute of Technology,2013,8,0
45390,0,0,0.0,150.0,165.0,0,0,Georgia Institute of Technology,2013,8,0
45391,0,0,0.0,148.0,161.0,0,0,Georgia Institute of Technology,2013,8,0
45392,0,0,0.0,156.0,166.0,0,0,Georgia Institute of Technology,2013,8,0
45393,18,24,0.0,157.0,164.0,0,0,Georgia Institute of Technology,2015,8,0
45394,12,0,8.0,152.0,164.0,2,0,Georgia Institute of Technology,2014,8,0
45395,0,0,0.0,155.0,164.0,0,0,Georgia Institute of Technology,2011,8,0
45396,0,14,2.0,153.0,161.0,0,0,Georgia Institute of Technology,2014,8,0
45397,0,0,0.0,156.0,166.0,0,0,Georgia Institute of Technology,2012,8,0
45398,0,0,0.0,153.0,170.0,0,0,Georgia Institute of Technology,,8,0
45399,0,0,0.0,151.0,153.0,0,0,Georgia Institute of Technology,2011,8,0
45400,0,32,8.0,163.0,166.0,0,0,Georgia Institute of Technology,2015,8,0
45401,0,34,0.0,157.0,167.0,0,0,Georgia Institute of Technology,2014,8,0
45402,0,0,0.0,156.0,166.0,0,0,Georgia Institute of Technology,2015,8,0
45403,0,0,0.0,162.0,166.0,0,0,Georgia Institute of Technology,2012,8,0
45404,0,0,0.0,154.0,166.0,0,0,Georgia Institute of Technology,2008,8,0
45405,0,0,0.0,157.0,164.0,0,0,Georgia Institute of Technology,2013,8,0
45406,0,0,0.0,150.0,163.0,0,0,Georgia Institute of Technology,2012,8,0
45407,0,0,2.0,153.0,164.0,2,1,Georgia Institute of Technology,2015,8,0
45408,0,0,0.0,159.0,166.0,0,0,Georgia Institute of Technology,2012,8,0
45409,0,18,0.0,159.0,159.0,0,0,Georgia Institute of Technology,2014,8,0
45410,0,0,0.0,158.0,166.0,0,0,Georgia Institute of Technology,2011,8,0
45412,0,0,0.0,166.0,168.0,0,0,Georgia Institute of Technology,2013,8,0
45413,0,0,0.0,156.0,163.0,0,0,Georgia Institute of Technology,2011,8,0
45414,0,0,0.0,152.0,165.0,0,0,Georgia Institute of Technology,2013,8,0
45415,0,0,0.0,156.0,166.0,0,0,Georgia Institute of Technology,2011,8,0
45416,0,0,0.0,165.0,166.0,0,0,Georgia Institute of Technology,2011,8,0
45417,0,0,0.0,158.0,161.0,0,0,Georgia Institute of Technology,2009,8,0
45418,0,0,0.0,158.0,166.0,0,0,Georgia Institute of Technology,2010,8,0
45419,12,3,6.0,157.0,170.0,2,1,Georgia Institute of Technology,2015,8,0
45420,0,21,0.0,153.0,168.0,0,0,Georgia Institute of Technology,2015,8,0
45421,0,0,0.0,157.0,163.0,0,0,Georgia Institute of Technology,2015,8,0
45422,0,0,0.0,162.0,166.0,0,0,Georgia Institute of Technology,2011,8,0
45423,0,0,0.0,156.0,163.0,0,0,Georgia Institute of Technology,2013,8,0
45424,0,0,0.0,154.0,158.0,0,0,Georgia Institute of Technology,2011,8,0
45425,0,0,0.0,161.0,168.0,0,0,Georgia Institute of Technology,2013,8,0
45426,0,12,2.0,152.0,168.0,0,0,Georgia Institute of Technology,2014,8,0
45427,0,0,0.0,162.0,169.0,0,0,Georgia Institute of Technology,2014,8,0
45428,0,0,0.0,148.0,160.0,0,0,Georgia Institute of Technology,2013,8,0
45429,0,0,2.0,154.0,167.0,0,0,Georgia Institute of Technology,2015,8,0
45430,0,0,0.0,156.0,163.0,0,0,Georgia Institute of Technology,2012,8,0
45431,0,0,0.0,152.0,168.0,0,0,Georgia Institute of Technology,2014,8,0
45432,0,0,0.0,148.0,150.0,0,0,Georgia Institute of Technology,2013,8,0
45433,0,0,0.0,156.0,166.0,0,0,Georgia Institute of Technology,2011,8,0
45434,0,14,3.0,158.0,168.0,1,0,Georgia Institute of Technology,2015,8,0
45435,0,0,0.0,148.0,163.0,0,0,Georgia Institute of Technology,2014,8,0
45436,0,0,0.0,159.0,164.0,0,0,Georgia Institute of Technology,2013,8,0
45437,0,24,0.0,157.0,162.0,0,0,Georgia Institute of Technology,2015,8,0
45438,0,24,6.0,156.0,166.0,0,0,Georgia Institute of Technology,2014,8,0
45439,0,0,0.0,163.0,170.0,0,0,Georgia Institute of Technology,2014,8,0
45441,0,42,3.0,156.0,162.0,0,0,Georgia Institute of Technology,2014,8,0
45442,0,46,2.0,150.0,163.0,0,0,Georgia Institute of Technology,,8,0
45443,0,0,0.0,156.0,161.0,0,0,Georgia Institute of Technology,2012,8,0
45444,0,0,0.0,143.0,157.0,1,0,Georgia Institute of Technology,2014,8,0
45445,0,18,3.0,152.0,170.0,0,0,Georgia Institute of Technology,2015,8,0
45446,0,0,0.0,161.0,169.0,0,0,Georgia Institute of Technology,2013,8,0
45447,0,0,0.0,164.0,164.0,0,0,Georgia Institute of Technology,2012,8,0
45448,6,24,0.0,160.0,169.0,0,1,Georgia Institute of Technology,2015,8,0
45449,0,0,0.0,161.0,168.0,0,0,Georgia Institute of Technology,2014,8,0
45450,0,0,0.0,154.0,163.0,0,0,Georgia Institute of Technology,2012,8,0
45451,0,14,2.0,155.0,170.0,0,2,Georgia Institute of Technology,2016,8,0
45452,3,0,0.0,161.0,166.0,0,0,Georgia Institute of Technology,2015,8,0
45453,0,0,0.0,148.0,163.0,0,0,Georgia Institute of Technology,2012,8,0
45454,0,0,0.0,159.0,170.0,0,0,Georgia Institute of Technology,2014,8,0
45455,0,0,0.0,156.0,164.0,0,0,Georgia Institute of Technology,2013,8,0
45456,0,0,0.0,150.0,154.0,0,0,Georgia Institute of Technology,2013,8,0
45457,0,0,4.0,164.0,163.0,0,2,Georgia Institute of Technology,2015,8,0
45458,0,0,0.0,154.0,168.0,0,0,Georgia Institute of Technology,2014,8,0
45459,0,0,0.0,159.0,166.0,0,0,Georgia Institute of Technology,2012,8,0
45460,0,0,0.0,155.0,158.0,0,0,Georgia Institute of Technology,2013,8,0
45461,0,0,0.0,162.0,166.0,0,0,Georgia Institute of Technology,2011,8,0
45462,0,0,3.0,154.0,164.0,1,2,Georgia Institute of Technology,2014,8,0
45463,0,0,0.0,167.0,168.0,0,0,Georgia Institute of Technology,2014,8,0
45464,0,0,0.0,154.0,166.0,0,0,Georgia Institute of Technology,2013,8,0
45465,0,0,0.0,159.0,164.0,0,0,Georgia Institute of Technology,2011,8,0
45466,0,0,0.0,157.0,170.0,0,0,Georgia Institute of Technology,2014,8,0
45467,0,0,0.0,151.0,163.0,0,0,Georgia Institute of Technology,2013,8,0
45468,0,0,0.0,152.0,160.0,0,0,Georgia Institute of Technology,2013,8,0
45469,0,23,6.0,156.0,170.0,0,0,Georgia Institute of Technology,2014,8,0
45470,0,0,0.0,160.0,166.0,0,0,Georgia Institute of Technology,2012,8,0
45471,0,0,0.0,167.0,154.0,0,0,Georgia Institute of Technology,2013,8,0
45472,0,0,0.0,151.0,160.0,0,0,Georgia Institute of Technology,2013,8,0
45473,0,30,0.0,161.0,170.0,0,0,Georgia Institute of Technology,2015,8,0
45474,0,0,1.0,157.0,165.0,0,0,Georgia Institute of Technology,2014,8,0
45475,0,0,0.0,153.0,163.0,0,0,Georgia Institute of Technology,2014,8,0
45476,0,29,0.0,163.0,167.0,0,0,Georgia Institute of Technology,2015,8,0
45477,0,0,0.0,164.0,163.0,0,0,Georgia Institute of Technology,2014,8,0
45478,0,0,0.0,164.0,166.0,0,0,Georgia Institute of Technology,2012,8,0
45479,3,0,6.0,157.0,168.0,0,0,Georgia Institute of Technology,2015,8,0
45480,0,0,0.0,165.0,163.0,0,0,Georgia Institute of Technology,2012,8,0
45481,0,0,0.0,161.0,163.0,0,0,Georgia Institute of Technology,2011,8,0
45482,0,0,0.0,168.0,162.0,0,0,Georgia Institute of Technology,2013,8,0
45483,0,0,0.0,151.0,163.0,0,0,Georgia Institute of Technology,2014,8,0
45484,0,0,0.0,157.0,158.0,0,0,Georgia Institute of Technology,2011,8,0
45485,0,0,0.0,162.0,160.0,0,0,Georgia Institute of Technology,2012,8,0
45486,0,0,0.0,160.0,166.0,0,0,Georgia Institute of Technology,2012,8,0
45487,0,0,0.0,147.0,163.0,0,0,Georgia Institute of Technology,2013,8,0
45488,0,0,0.0,158.0,163.0,0,0,Georgia Institute of Technology,2014,8,0
45489,0,18,0.0,151.0,161.0,0,0,Georgia Institute of Technology,2015,8,0
45490,0,0,0.0,162.0,166.0,0,0,Georgia Institute of Technology,2011,8,0
45491,0,48,0.0,145.0,165.0,0,0,Georgia Institute of Technology,2015,8,0
45492,0,0,0.0,165.0,161.0,0,0,Georgia Institute of Technology,2012,8,0
45493,12,0,10.0,153.0,169.0,0,0,Georgia Institute of Technology,2013,8,0
45494,0,0,0.0,148.0,165.0,0,0,Georgia Institute of Technology,2013,8,0
45495,0,0,0.0,161.0,163.0,0,0,Georgia Institute of Technology,2011,8,0
45496,0,0,0.0,155.0,166.0,0,0,Georgia Institute of Technology,2012,8,0
45497,0,0,0.0,156.0,158.0,0,0,Georgia Institute of Technology,2012,8,0
45498,0,0,0.0,160.0,158.0,0,0,Georgia Institute of Technology,2012,8,0
45499,0,0,0.0,149.0,166.0,0,0,Georgia Institute of Technology,,8,0
45500,0,0,0.0,152.0,168.0,0,0,Georgia Institute of Technology,2013,8,0
45501,0,0,0.0,163.0,166.0,0,0,Georgia Institute of Technology,2012,8,0
45502,0,0,0.0,151.0,161.0,0,0,Georgia Institute of Technology,2013,8,0
45503,0,0,2.0,148.0,170.0,0,0,Georgia Institute of Technology,2015,8,0
45504,0,0,0.0,149.0,169.0,0,0,Georgia Institute of Technology,2014,8,0
45505,0,0,0.0,156.0,166.0,0,0,Georgia Institute of Technology,2011,8,0
45506,0,6,6.0,149.0,168.0,0,1,Georgia Institute of Technology,2015,8,0
45507,0,0,0.0,154.0,164.0,0,0,Georgia Institute of Technology,2012,8,0
45508,0,0,0.0,158.0,164.0,0,0,Georgia Institute of Technology,2011,8,0
45509,0,0,0.0,154.0,166.0,0,0,Georgia Institute of Technology,2011,8,0
45510,0,0,0.0,163.0,166.0,0,0,Georgia Institute of Technology,2012,8,0
45511,0,0,0.0,156.0,163.0,0,0,Georgia Institute of Technology,2011,8,0
45512,0,54,0.0,162.0,165.0,0,0,Georgia Institute of Technology,2014,8,0
45513,0,0,0.0,160.0,166.0,0,0,Georgia Institute of Technology,2012,8,0
45514,0,0,0.0,167.0,161.0,0,0,Georgia Institute of Technology,2013,8,0
45515,0,0,0.0,162.0,166.0,0,0,Georgia Institute of Technology,2011,8,0
45516,0,0,0.0,149.0,159.0,0,0,Georgia Institute of Technology,2012,8,0
45517,0,12,3.0,153.0,167.0,0,0,Georgia Institute of Technology,2015,8,0
45518,0,0,0.0,151.0,166.0,0,0,Georgia Institute of Technology,2012,8,0
45519,0,16,3.0,156.0,167.0,0,0,Georgia Institute of Technology,2015,8,0
45520,0,0,0.0,153.0,163.0,0,0,Georgia Institute of Technology,,8,0
45521,0,0,0.0,154.0,169.0,0,0,Georgia Institute of Technology,2013,8,0
45522,0,0,0.0,149.0,160.0,0,0,Georgia Institute of Technology,2011,8,0
45523,0,0,0.0,146.0,160.0,0,0,Georgia Institute of Technology,2013,8,0
45524,0,0,0.0,157.0,166.0,0,0,Georgia Institute of Technology,2015,8,0
45525,0,0,0.0,164.0,166.0,0,0,Georgia Institute of Technology,2011,8,0
45526,0,0,0.0,164.0,156.0,0,0,Georgia Institute of Technology,2011,8,0
45527,0,0,0.0,155.0,163.0,0,0,Georgia Institute of Technology,2013,8,0
45528,0,0,0.0,152.0,159.0,0,0,Georgia Institute of Technology,2013,8,0
45529,0,0,0.0,165.0,168.0,0,0,Georgia Institute of Technology,2014,8,0
45530,0,0,0.0,154.0,166.0,0,0,Georgia Institute of Technology,2013,8,0
45531,0,0,0.0,165.0,166.0,0,0,Georgia Institute of Technology,2012,8,0
45532,0,0,0.0,160.0,163.0,0,0,Georgia Institute of Technology,2013,8,0
45533,0,0,0.0,153.0,158.0,0,0,Georgia Institute of Technology,2014,8,0
45534,0,0,0.0,152.0,162.0,0,0,Georgia Institute of Technology,2014,8,0
45535,0,0,0.0,162.0,166.0,0,0,Georgia Institute of Technology,2012,8,0
45536,0,0,0.0,158.0,160.0,0,0,Georgia Institute of Technology,2012,8,0
45537,0,0,0.0,162.0,166.0,0,0,Georgia Institute of Technology,2011,8,0
45538,0,0,0.0,161.0,170.0,0,0,Georgia Institute of Technology,2013,8,0
45539,0,0,0.0,155.0,166.0,0,0,Georgia Institute of Technology,2014,8,0
45540,2,24,2.0,160.0,170.0,0,0,Georgia Institute of Technology,2015,8,0
45541,0,0,0.0,160.0,166.0,0,0,Georgia Institute of Technology,2012,8,0
45542,0,0,0.0,151.0,170.0,0,0,Georgia Institute of Technology,2013,8,0
45543,0,15,10.0,150.0,163.0,0,0,Georgia Institute of Technology,2015,8,0
45544,0,0,0.0,162.0,168.0,0,0,Georgia Institute of Technology,2015,8,0
45545,0,0,0.0,157.0,165.0,0,0,Georgia Institute of Technology,2013,8,0
45546,18,0,0.0,154.0,161.0,0,1,Georgia Institute of Technology,2014,8,0
45547,0,0,0.0,156.0,163.0,0,0,Georgia Institute of Technology,2012,8,0
45548,0,0,0.0,154.0,161.0,0,0,Georgia Institute of Technology,2015,8,0
45549,0,0,0.0,156.0,166.0,0,0,Georgia Institute of Technology,2012,8,0
45550,0,0,0.0,157.0,167.0,0,0,Georgia Institute of Technology,2013,8,0
45551,0,24,24.0,161.0,164.0,0,0,Georgia Institute of Technology,2015,8,0
45552,0,0,0.0,158.0,162.0,0,0,Georgia Institute of Technology,2014,8,0
45553,0,0,0.0,161.0,168.0,0,1,Georgia Institute of Technology,2014,8,0
45554,0,24,0.0,152.0,163.0,1,0,Georgia Institute of Technology,2015,8,0
45555,0,0,0.0,159.0,170.0,0,0,Georgia Institute of Technology,2013,8,0
45556,0,14,0.0,160.0,164.0,0,0,Georgia Institute of Technology,2014,8,0
45557,0,0,0.0,159.0,166.0,0,0,Georgia Institute of Technology,2011,8,0
45558,0,0,0.0,157.0,165.0,0,0,Georgia Institute of Technology,,8,0
45559,0,0,0.0,157.0,160.0,0,0,Georgia Institute of Technology,2014,8,0
45560,0,0,0.0,156.0,166.0,0,0,Georgia Institute of Technology,2011,8,0
45561,0,0,0.0,158.0,156.0,0,0,Georgia Institute of Technology,2011,8,0
45562,0,41,0.0,158.0,161.0,0,0,Georgia Institute of Technology,2014,8,0
45564,0,0,0.0,153.0,166.0,0,0,Georgia Institute of Technology,2013,8,0
45565,0,0,0.0,165.0,161.0,0,0,Georgia Institute of Technology,2012,8,0
45566,0,0,0.0,158.0,168.0,0,0,Georgia Institute of Technology,2013,8,0
45567,0,0,0.0,151.0,166.0,0,0,Georgia Institute of Technology,2011,8,0
45568,0,0,0.0,158.0,160.0,0,0,Georgia Institute of Technology,2013,8,0
45569,0,0,0.0,162.0,166.0,0,0,Georgia Institute of Technology,2013,8,0
45570,0,0,0.0,157.0,166.0,0,0,Georgia Institute of Technology,2008,8,0
45571,0,0,0.0,160.0,166.0,0,0,Georgia Institute of Technology,2012,8,0
45572,0,0,0.0,151.0,166.0,0,0,Georgia Institute of Technology,2011,8,0
45573,0,0,0.0,157.0,170.0,0,0,Georgia Institute of Technology,2014,8,0
45574,0,0,0.0,164.0,166.0,0,0,Georgia Institute of Technology,2012,8,0
45575,0,0,0.0,165.0,167.0,0,0,Georgia Institute of Technology,2014,8,0
45576,0,24,3.0,163.0,161.0,0,0,Georgia Institute of Technology,2015,8,0
45577,0,0,0.0,154.0,163.0,0,0,Georgia Institute of Technology,2013,8,0
45578,0,0,0.0,153.0,170.0,0,0,Georgia Institute of Technology,2013,8,0
45579,0,32,2.0,156.0,165.0,0,0,Georgia Institute of Technology,2015,8,0
45580,0,0,0.0,158.0,168.0,0,0,Georgia Institute of Technology,2014,8,0
45581,0,0,0.0,160.0,166.0,0,0,Georgia Institute of Technology,2010,8,0
45582,0,0,0.0,142.0,170.0,0,0,Georgia Institute of Technology,2014,8,0
45583,0,0,0.0,151.0,161.0,0,0,Georgia Institute of Technology,2012,8,0
45584,16,16,2.0,162.0,170.0,0,2,Georgia Institute of Technology,2015,8,0
45585,0,0,0.0,150.0,166.0,0,0,Georgia Institute of Technology,2013,8,0
45586,0,0,0.0,159.0,167.0,0,0,Georgia Institute of Technology,2014,8,0
45587,0,0,0.0,158.0,160.0,0,0,Georgia Institute of Technology,2012,8,0
45588,0,44,12.0,152.0,170.0,1,0,Georgia Institute of Technology,2015,8,0
45589,0,0,0.0,152.0,159.0,0,0,Georgia Institute of Technology,2012,8,0
45590,0,0,0.0,159.0,162.0,0,0,Georgia Institute of Technology,2013,8,0
45591,0,0,1.0,153.0,164.0,0,3,Georgia Institute of Technology,2015,8,0
45592,0,0,0.0,156.0,159.0,0,0,Georgia Institute of Technology,2012,8,0
45593,0,0,0.0,162.0,166.0,0,0,Georgia Institute of Technology,2013,8,0
45594,0,0,0.0,153.0,168.0,0,0,Georgia Institute of Technology,2013,8,0
45596,0,0,0.0,151.0,164.0,0,0,Georgia Institute of Technology,2014,8,0
45597,0,0,0.0,162.0,166.0,0,0,Georgia Institute of Technology,2012,8,0
45598,0,28,0.0,152.0,169.0,0,0,Georgia Institute of Technology,2015,8,0
45599,0,0,0.0,163.0,166.0,0,0,Georgia Institute of Technology,2012,8,0
45600,0,3,12.0,160.0,167.0,0,0,Georgia Institute of Technology,2015,8,0
45601,0,0,0.0,156.0,161.0,0,0,Georgia Institute of Technology,2014,8,0
45602,0,0,0.0,159.0,166.0,0,0,Georgia Institute of Technology,2013,8,0
45603,0,0,0.0,168.0,166.0,0,0,Georgia Institute of Technology,2007,8,0
45604,0,0,0.0,145.0,163.0,0,0,Georgia Institute of Technology,2012,8,0
45605,0,30,0.0,154.0,164.0,0,0,Georgia Institute of Technology,2015,8,0
45606,9,24,4.0,163.0,166.0,0,0,Georgia Institute of Technology,2015,8,0
45607,0,0,0.0,164.0,166.0,0,0,Georgia Institute of Technology,2007,8,0
45608,0,0,0.0,164.0,166.0,0,0,Georgia Institute of Technology,2011,8,0
45609,0,0,0.0,166.0,166.0,0,0,Georgia Institute of Technology,2011,8,0
45610,0,0,0.0,156.0,162.0,0,0,Georgia Institute of Technology,2013,8,0
45611,0,0,5.0,150.0,164.0,0,0,Georgia Institute of Technology,,8,0
45612,0,0,0.0,164.0,166.0,0,0,Georgia Institute of Technology,2012,8,0
45613,0,0,0.0,151.0,164.0,0,0,Georgia Institute of Technology,2013,8,0
45614,0,0,0.0,158.0,161.0,0,0,Georgia Institute of Technology,2013,8,0
45615,0,0,0.0,160.0,164.0,0,0,Georgia Institute of Technology,2015,8,0
45616,0,0,0.0,149.0,161.0,0,0,Georgia Institute of Technology,2014,8,0
45617,0,0,0.0,157.0,166.0,0,0,Georgia Institute of Technology,2013,8,0
45618,0,0,0.0,155.0,159.0,0,0,Georgia Institute of Technology,2012,8,0
45619,0,0,0.0,155.0,159.0,0,0,Georgia Institute of Technology,2012,8,0
45620,0,0,0.0,159.0,159.0,0,0,Georgia Institute of Technology,2013,8,0
45621,0,0,0.0,155.0,169.0,0,0,Georgia Institute of Technology,2013,8,0
45622,0,0,0.0,157.0,168.0,0,0,Georgia Institute of Technology,2014,8,0
45623,0,0,0.0,170.0,164.0,0,0,Georgia Institute of Technology,2014,8,0
45624,0,0,0.0,156.0,170.0,0,0,Georgia Institute of Technology,2012,8,0
45625,0,0,0.0,164.0,166.0,0,0,Georgia Institute of Technology,2012,8,0
45626,0,0,0.0,153.0,161.0,0,0,Georgia Institute of Technology,2013,8,0
45627,0,0,0.0,156.0,166.0,0,0,Georgia Institute of Technology,2011,8,0
45628,0,0,0.0,158.0,166.0,0,0,Georgia Institute of Technology,2011,8,0
45629,0,0,0.0,160.0,156.0,0,0,Georgia Institute of Technology,2011,8,0
45630,0,0,0.0,162.0,160.0,0,0,Georgia Institute of Technology,2011,8,0
45631,0,0,0.0,157.0,163.0,0,0,Georgia Institute of Technology,2012,8,0
45632,0,0,0.0,168.0,163.0,0,0,Georgia Institute of Technology,2012,8,0
45633,0,0,0.0,155.0,164.0,0,0,Georgia Institute of Technology,2014,8,0
45634,0,0,0.0,167.0,160.0,0,0,Georgia Institute of Technology,2012,8,0
45635,0,0,0.0,160.0,160.0,0,0,Georgia Institute of Technology,2014,8,0
45636,0,0,0.0,152.0,164.0,0,0,Georgia Institute of Technology,2013,8,0
45637,0,0,0.0,154.0,159.0,0,0,Georgia Institute of Technology,2011,8,0
45638,0,0,0.0,157.0,163.0,0,0,Georgia Institute of Technology,2011,8,0
45639,0,0,0.0,161.0,165.0,0,0,Georgia Institute of Technology,2014,8,0
45640,0,0,0.0,159.0,159.0,0,0,Georgia Institute of Technology,2013,8,0
45641,0,0,0.0,153.0,166.0,0,0,Georgia Institute of Technology,2011,8,0
45642,0,0,0.0,156.0,168.0,0,0,Georgia Institute of Technology,2015,8,0
45643,0,0,0.0,154.0,164.0,0,0,Georgia Institute of Technology,2012,8,0
45644,0,0,0.0,151.0,159.0,0,0,Georgia Institute of Technology,2011,8,0
45645,0,0,0.0,154.0,166.0,0,0,Georgia Institute of Technology,2013,8,0
45646,0,0,0.0,160.0,163.0,0,0,Georgia Institute of Technology,2012,8,0
45647,0,0,0.0,165.0,166.0,0,0,Georgia Institute of Technology,2012,8,0
45648,0,0,0.0,160.0,166.0,0,0,Georgia Institute of Technology,2012,8,0
45650,0,0,0.0,160.0,166.0,0,0,Georgia Institute of Technology,2007,8,0
45651,0,0,0.0,165.0,163.0,0,0,Georgia Institute of Technology,2009,8,0
45652,0,0,0.0,149.0,168.0,0,0,Georgia Institute of Technology,2013,8,0
45653,0,0,0.0,159.0,169.0,0,0,Georgia Institute of Technology,2013,8,0
45654,0,0,0.0,168.0,166.0,0,0,Georgia Institute of Technology,2012,8,0
45655,0,0,0.0,155.0,161.0,0,0,Georgia Institute of Technology,2013,8,0
45656,0,0,0.0,152.0,167.0,0,0,Georgia Institute of Technology,2014,8,0
45657,0,0,0.0,158.0,163.0,0,0,Georgia Institute of Technology,2011,8,0
45658,0,0,0.0,160.0,167.0,0,0,Georgia Institute of Technology,2015,8,0
45659,0,0,0.0,158.0,166.0,0,0,Georgia Institute of Technology,2010,8,0
45660,0,0,0.0,157.0,166.0,0,0,Georgia Institute of Technology,2015,8,0
45661,0,0,0.0,167.0,166.0,0,0,Georgia Institute of Technology,2012,8,0
45662,0,0,0.0,148.0,167.0,0,0,Georgia Institute of Technology,2014,8,0
45663,0,0,21.0,162.0,163.0,0,0,Georgia Institute of Technology,2014,8,0
45664,0,0,0.0,153.0,169.0,0,0,Georgia Institute of Technology,2012,8,0
45665,0,0,0.0,170.0,166.0,0,0,Georgia Institute of Technology,2012,8,0
45666,0,0,0.0,166.0,159.0,0,0,Georgia Institute of Technology,2013,8,0
45667,0,0,0.0,160.0,161.0,0,1,Georgia Institute of Technology,2015,8,0
45668,0,22,6.0,156.0,166.0,0,0,Georgia Institute of Technology,2015,8,0
45669,0,0,0.0,162.0,160.0,0,0,Georgia Institute of Technology,2012,8,0
45670,0,21,6.0,157.0,158.0,0,0,Georgia Institute of Technology,2014,8,0
45671,0,0,0.0,156.0,164.0,0,0,Georgia Institute of Technology,2013,8,0
45672,12,23,0.0,153.0,167.0,0,0,Georgia Institute of Technology,2014,8,0
45673,0,0,0.0,146.0,166.0,0,0,Georgia Institute of Technology,2013,8,0
45674,0,0,0.0,157.0,159.0,0,0,Georgia Institute of Technology,2013,8,0
45676,0,0,0.0,147.0,160.0,0,0,Georgia Institute of Technology,2015,8,0
45678,0,0,0.0,156.0,163.0,0,0,Georgia Institute of Technology,2011,8,0
